Epoch, Average Actor Loss, Critic Loss
666, -0.0442, 2.0961
667, -0.1407, 4.7783
668, 0.2128, 3.4483
669, 0.2205, 1.0066
670, -0.5574, 8.3343
671, -0.6009, 8.6983
672, 0.1726, 1.8008
673, -0.2880, 5.2849
674, 0.2868, 3.4466
675, -0.2324, 5.1840
676, 0.5409, 8.7973
677, 0.1140, 0.3962
678, 0.2092, 3.2803
679, 0.0087, 1.7803
680, 0.0134, 3.4034
681, 0.0527, 0.9758
682, 0.0269, 1.5660
683, -0.5912, 9.6184
684, 0.0112, 2.3451
685, 0.0421, 1.7055
686, 0.0361, 1.1352
687, 0.0087, 1.3137
688, 0.0491, 1.0397
689, 0.1321, 2.5320
690, -0.0861, 3.1782
691, -0.2467, 5.5685
692, 0.1831, 2.0144
693, -0.0256, 1.7192
694, -0.1425, 3.0921
695, -0.9091, 11.8685
696, -0.0344, 2.8191
697, -0.2702, 7.5918
698, 0.2198, 5.4995
699, 0.1125, 3.3102
700, 0.1921, 0.9789
701, -0.1207, 1.9978
702, 0.1878, 1.8353
703, 0.1055, 1.0232
704, 0.1065, 1.3317
705, 0.1606, 1.7176
706, 0.2011, 2.1571
707, 0.0445, 1.0688
708, 0.1114, 1.2301
709, 0.0269, 0.8473
710, -0.1731, 2.4204
711, -0.2416, 4.6334
712, 0.0690, 0.6762
713, 0.0751, 0.6826
714, 0.0327, 1.5444
715, -0.1194, 2.3330
716, 0.0220, 2.5248
717, 0.0858, 5.3211
718, 0.0902, 1.0501
719, -0.0028, 1.5326
720, -0.0482, 1.3202
721, -0.1163, 7.5157
722, -0.3163, 4.9753
723, -0.1937, 2.9629
724, -0.2211, 3.1487
725, -0.0240, 3.5280
726, 0.0197, 2.5364
727, -0.1382, 2.5773
728, -0.0458, 2.0370
729, -0.2605, 4.2044
730, -0.1930, 10.2203
731, 0.1214, 0.7760
732, 0.0493, 4.1224
733, 0.0019, 1.7145
734, -0.0062, 3.8358
735, -0.0158, 3.6832
736, 0.1580, 0.8989
737, -0.1126, 7.3082
738, 0.0352, 1.1462
739, 0.0585, 1.1807
740, 0.1839, 0.9963
741, 0.1452, 0.6012
742, -0.0116, 0.9058
743, 0.0470, 0.7357
744, -0.0407, 1.1224
745, -0.4213, 5.4833
746, -0.0729, 2.2888
747, -0.0470, 1.3731
748, -0.0596, 1.0163
749, -0.0234, 1.1624
750, -0.4518, 5.3363
751, -0.1453, 3.5709
752, -0.1079, 3.4036
753, 0.0025, 3.6294
754, 0.1902, 1.3667
755, 0.1907, 1.5710
756, -0.1861, 4.6239
757, 0.1379, 2.2028
758, 0.1564, 1.1308
759, 0.0664, 0.8109
760, 0.1497, 0.6964
761, 0.0414, 1.2098
762, 0.0552, 1.5940
763, 0.0345, 1.0110
764, -0.0453, 2.1600
765, 0.1145, 0.4056
766, -0.0813, 2.3752
767, 0.1098, 0.3393
768, 0.0251, 0.9736
769, 0.0126, 0.8652
770, -0.1300, 2.1746
771, -0.0198, 1.0618
772, -0.0098, 0.8720
773, -0.2432, 2.8131
774, -0.1888, 2.3750
775, -0.0570, 1.0196
776, -0.0526, 1.5156
777, -0.1085, 2.0055
778, -0.0960, 2.2611
779, -0.4055, 5.6993
780, -0.1137, 3.9576
781, -0.1293, 2.9581
782, -0.2150, 4.9954
783, 0.0721, 1.3322
784, 0.3757, 5.0453
785, 0.2127, 2.2007
786, 0.0175, 3.1697
787, 0.3314, 3.1434
788, -0.0180, 5.2665
789, 0.1162, 0.6420
790, 0.1904, 1.0928
791, -0.0094, 1.3697
792, 0.0287, 1.2139
793, -0.1339, 2.5931
794, -0.2779, 2.8033
795, 0.0168, 1.2215
796, -0.2898, 5.6997
797, -0.1620, 1.8512
798, -0.3888, 5.3605
799, -0.0607, 3.0390
800, 0.0033, 2.9337
801, 0.1095, 0.7554
802, 0.3335, 2.6515
803, 0.1025, 1.7923
804, 0.1577, 1.5011
805, 0.1219, 1.9189
806, 0.1365, 1.7503
807, -0.0590, 2.6067
808, -0.0149, 1.3463
809, 0.0015, 2.6592
810, -0.0402, 1.6202
811, -1.0533, 13.1633
812, -0.4534, 6.5054
813, -0.1497, 2.3909
814, -0.0537, 1.3764
815, 0.0321, 10.2271
816, -0.1326, 2.5240
817, 0.0180, 2.9789
818, -0.1939, 6.7625
819, -0.3457, 7.8888
820, -0.0567, 2.1216
821, 0.1046, 2.7653
822, -0.0010, 3.2559
823, 0.2370, 1.1511
824, 0.2476, 1.8062
825, 0.1635, 1.2135
826, 0.1267, 1.9930
827, 0.1383, 1.1938
828, 0.1158, 1.4444
829, 0.2089, 1.1502
830, 0.0834, 1.6543
831, -0.0286, 1.8455
832, 0.0081, 2.3744
833, -0.5497, 6.5784
834, 0.0727, 0.6645
835, 0.0696, 0.5809
836, -0.0229, 2.0993
837, -0.3334, 4.9903
838, 0.1010, 2.2220
839, -0.0491, 3.4808
840, -0.0305, 2.2096
841, 0.0783, 1.9168
842, -0.0611, 6.5304
843, -0.1799, 4.0648
844, 0.1171, 3.4463
845, -0.2529, 4.0849
846, -0.0199, 2.2496
847, 0.1599, 1.2367
848, 0.0982, 1.3638
849, 0.0619, 1.3030
850, 0.0453, 1.1734
851, 0.1070, 0.6729
852, 0.1133, 1.6939
853, -0.0082, 2.0974
854, 0.1752, 1.7914
855, -0.0956, 6.3249
856, 0.0000, 1.1746
857, -0.0594, 2.1622
858, -0.1322, 3.9241
859, 0.1696, 3.2890
860, -0.3440, 6.9913
861, 0.0096, 2.9125
862, -0.0998, 1.8966
863, -0.2670, 6.0849
864, 0.1497, 5.1802
865, 0.5183, 4.5598
866, -0.1170, 7.6756
867, 0.1262, 3.5156
868, -0.8099, 9.1035
869, -0.6703, 9.8064
870, -0.3418, 8.3584
871, 0.0226, 3.8473
872, -0.6203, 12.0374
873, 0.3757, 5.6951
874, 0.3969, 4.9508
875, 0.2862, 1.8772
876, 0.0754, 3.4654
877, 0.3490, 5.4699
878, -0.0145, 1.4807
879, 0.1730, 1.6081
880, -0.1121, 4.2850
881, -0.0684, 2.8302
882, -0.1018, 3.1548
883, 0.0203, 4.0394
884, -0.1869, 2.9371
885, -0.3837, 5.9979
886, 0.0252, 1.4087
887, -0.4761, 6.2104
888, -0.7963, 9.7512
889, -0.1429, 8.3484
890, -0.0009, 2.5156
891, -0.0262, 5.0942
892, -0.1006, 10.1686
893, -1.2733, 19.6709
894, 0.5676, 4.2805
895, 0.2577, 2.6506
896, 0.5902, 6.8586
897, 0.1671, 14.2641
898, 0.1460, 5.6708
899, 2.1908, 12.4748
900, 0.2617, 1.4363
901, 0.1926, 2.0485
902, 0.2061, 2.4583
903, -0.0275, 1.4764
904, -0.0287, 1.3921
905, -0.4988, 6.8131
906, -0.1917, 3.0167
907, -0.2460, 2.9009
908, -0.0369, 1.0924
909, -0.2582, 3.5181
910, -0.1748, 2.2649
911, -0.1658, 2.1730
912, -0.4486, 4.7398
913, -0.1895, 3.3302
914, -0.1333, 2.0309
915, -0.0538, 1.2404
916, -0.4285, 4.7375
917, -0.0036, 1.4267
918, -0.1483, 4.5432
919, -0.1142, 2.8288
920, -0.2083, 3.3009
921, -0.0811, 1.7970
922, -0.0646, 1.7157
923, -1.5533, 14.6441
924, -0.2504, 3.2830
925, -0.5547, 8.8026
926, -0.7114, 8.1030
927, -0.0969, 3.2192
928, 0.0767, 1.7078
929, -0.0692, 2.2598
930, -0.1698, 3.3709
931, -0.1271, 4.7280
932, -0.2035, 3.7173
933, 0.1090, 2.3254
934, 0.0979, 2.5694
935, -0.0409, 1.8075
936, 0.0580, 3.5018
937, 0.1049, 2.1514
938, 0.1484, 1.2589
939, 0.0173, 1.9304
940, 0.2978, 2.6987
941, 0.1203, 1.1892
942, 0.0956, 1.6590
943, -0.0415, 2.2854
944, 0.1714, 0.7147
945, -0.1081, 2.9912
946, 0.1084, 1.0528
947, 0.0491, 1.2980
948, 0.1486, 2.1159
949, 0.1563, 1.8334
950, 0.1148, 1.0961
951, 0.1248, 1.2017
952, -0.0404, 3.5146
953, 0.0236, 1.7100
954, 0.2391, 2.2657
955, -0.0451, 2.7328
956, -0.0557, 2.0645
957, -0.5160, 7.6966
958, 0.0989, 0.7986
959, -0.7883, 8.6644
960, 0.1582, 1.6145
961, 0.0816, 0.8349
962, -0.2681, 5.9901
963, -0.0992, 2.5376
964, 0.0606, 1.6294
965, 0.1382, 2.1270
966, -0.1003, 4.7220
967, 0.0621, 3.8989
968, 0.0191, 2.3503
969, 0.1972, 0.4556
970, 0.0112, 1.7332
971, 0.1247, 0.5809
972, 0.1421, 1.6343
973, 0.1011, 1.0494
974, 0.1054, 1.2180
975, 0.1179, 0.9746
976, 0.1663, 1.0572
977, 0.1447, 0.3674
978, 0.0952, 0.9356
979, 0.0393, 0.6781
980, 0.1281, 1.2077
981, 0.0968, 1.7818
982, 0.0128, 1.2357
983, 0.0761, 0.6987
984, 0.0465, 0.9063
985, -0.1230, 3.3637
986, 0.1104, 1.8309
987, 0.0225, 1.2585
988, -0.0075, 1.1594
989, 0.1150, 0.4037
990, 0.0117, 0.9847
991, -0.0756, 2.0506
