Epoch, Average Actor Loss, Critic Loss
571, 0.0280, 0.5186
572, 0.0526, 0.4823
573, -0.0569, 0.6704
574, 0.0123, 0.5859
575, -0.0144, 0.6842
576, -0.0446, 0.9147
577, -0.1296, 1.9155
578, -0.0113, 1.0303
579, 0.0023, 0.6237
580, -0.0274, 0.8942
581, 0.0727, 0.3066
582, 0.1007, 0.5232
583, -0.0221, 0.7116
584, -0.0882, 1.4339
585, 0.0323, 0.1964
586, -0.0466, 0.8951
587, 0.0434, 0.2957
588, -0.0094, 1.0167
589, -0.0254, 0.6982
590, -0.1256, 2.9926
591, -0.0163, 0.5301
592, -0.0341, 0.8892
593, 0.0410, 0.7817
594, -0.1133, 1.9530
595, 0.0027, 1.1614
596, 0.0060, 0.7799
597, 0.0299, 0.3669
598, -0.0585, 1.2885
599, -0.0679, 1.0287
600, -0.0568, 1.1548
601, 0.0352, 0.6544
602, 0.0371, 1.4970
603, 0.0479, 0.6118
604, 0.0035, 0.6856
605, -0.0357, 1.2963
606, 0.0132, 0.7243
607, 0.0208, 0.2967
608, 0.0086, 0.3852
609, 0.0236, 0.7598
610, 0.0205, 0.6418
611, -0.0915, 1.2189
612, 0.0128, 0.4278
613, -0.0289, 0.8244
614, 0.0238, 0.4657
615, -0.0483, 0.8145
616, -0.0138, 0.7815
617, -0.0167, 0.7655
618, -0.0632, 0.5768
619, -0.0223, 0.8163
620, -0.0522, 0.6417
621, -0.2332, 3.0451
622, 0.0391, 0.8668
623, -0.0031, 0.9949
624, 0.0266, 0.4246
625, 0.0515, 0.6421
626, 0.0450, 0.5931
627, 0.0132, 0.7406
628, 0.0530, 0.4047
629, 0.0434, 0.6123
630, 0.0710, 0.3258
631, 0.0351, 0.6313
632, -0.0393, 1.1814
633, -0.0261, 1.0394
634, -0.0348, 0.8953
635, -0.0433, 0.7892
636, -0.0230, 0.9256
637, -0.0531, 0.8509
638, -0.0163, 0.4268
639, -0.0721, 1.2552
640, -0.1534, 1.5613
641, -0.0337, 0.9795
642, 0.0114, 0.6280
643, -0.1683, 1.8319
644, -0.0015, 0.7147
645, -0.0064, 1.7476
646, 0.0762, 0.6964
647, 0.0708, 0.3358
648, 0.0605, 1.4355
649, 0.0836, 0.9551
650, 0.0528, 0.4326
651, -0.0038, 0.6688
652, -0.0216, 0.5274
653, -0.0185, 0.5585
654, -0.0607, 1.0507
655, -0.0166, 0.4206
656, -0.0228, 0.7305
657, -0.0777, 1.0460
658, -0.0119, 1.0903
659, -0.1638, 2.2138
660, -0.0362, 0.6875
661, -0.0053, 0.6228
662, -0.2100, 3.1823
