Epoch, Average Actor Loss, Critic Loss
878, -0.3079, 9.4525
879, -0.1836, 3.2922
880, -0.6065, 12.5396
881, -0.5782, 9.5042
882, 0.1326, 5.8496
883, 0.1308, 6.7181
884, 0.1822, 6.3824
885, 0.1332, 4.0999
886, 0.4221, 14.9356
887, -0.1069, 11.8596
888, 0.2356, 2.3573
889, 0.5515, 7.0088
890, 0.1916, 13.5081
891, 0.1530, 10.4734
892, -0.1306, 8.3864
893, 1.6146, 15.1988
894, -0.8754, 11.1697
895, -0.1115, 6.2131
896, -0.0442, 8.7953
897, 0.0247, 4.1314
898, -0.2530, 10.0772
899, 0.2679, 12.9817
900, -0.1001, 8.6485
901, -0.1873, 5.3778
902, 0.0225, 2.8025
903, -0.0047, 13.3071
904, -0.3217, 8.9031
905, -2.3368, 14.6294
906, -1.2678, 10.4238
907, -0.7866, 13.9076
908, -0.5111, 8.0515
909, -0.1746, 6.8203
910, 0.0746, 6.9815
911, 0.1948, 4.0143
912, 0.2680, 4.9876
913, 1.0682, 15.7056
914, 0.6867, 4.5838
915, 0.1442, 5.4663
916, 0.2587, 2.9986
917, 0.0549, 17.5091
918, 0.1445, 6.1233
919, -0.3657, 14.2884
920, 0.1294, 14.7272
921, 0.2686, 10.2405
922, 0.0131, 12.2747
923, -0.2855, 14.3548
924, 0.1577, 7.4352
925, 0.3399, 5.6591
926, 0.1957, 3.1912
927, -1.2048, 9.9132
928, 0.2218, 6.8698
929, -0.1665, 6.8763
930, 0.3097, 3.5926
931, 0.2375, 3.4545
932, 0.1755, 6.4960
933, 0.2094, 2.4080
934, 0.3946, 4.9656
935, -1.3204, 14.7429
936, 0.3750, 3.6339
937, -0.4887, 12.0035
938, 0.1450, 5.5391
939, 0.2250, 9.0409
940, 0.2327, 2.7799
941, -1.7973, 14.9688
942, -1.0603, 9.3625
943, 0.0311, 2.7564
944, -0.0993, 5.2351
945, -0.5690, 8.5001
946, 0.5935, 3.4075
947, -0.0272, 3.7424
948, 0.5170, 9.7614
949, 0.5815, 10.0031
950, -0.2427, 7.3019
951, -1.0151, 13.9769
952, 0.3024, 10.3773
953, 0.4713, 5.9148
954, -0.3036, 12.0154
955, -0.5091, 8.3193
956, 0.5950, 4.1355
957, 0.1322, 10.2384
958, 0.3738, 13.5728
959, 0.2379, 6.2008
960, -0.4371, 9.3067
961, 0.2983, 9.1382
962, -0.1096, 13.5045
963, -0.6504, 13.1875
964, 0.0999, 10.9312
965, 0.2360, 7.3993
966, 0.3842, 2.5399
967, 0.3085, 5.3288
968, 0.3624, 2.2388
969, -0.6450, 11.8513
970, 0.0462, 4.5831
971, -0.0842, 5.1120
972, 0.3779, 3.2402
973, 0.2177, 9.6087
974, -0.0348, 3.8873
975, -0.0661, 8.4332
976, 0.2655, 7.8214
977, -0.0292, 2.5542
978, -0.5470, 13.8946
979, 0.2656, 18.2834
980, 0.3466, 6.7367
981, 0.2167, 4.9836
982, 0.0514, 7.1349
983, 0.1736, 2.5708
984, -0.5419, 13.7532
985, -0.1193, 5.8135
986, -1.6193, 14.4980
987, 0.0114, 5.8078
988, 0.1217, 7.7338
989, 0.0113, 4.2516
990, -0.1650, 2.8211
991, -0.1182, 4.7411
